FL_DATE,ORIGIN,DEP_TIME,TAXI_OUT
2010,MDW,1830.0,5.0
2010,MDW,1900.0,6.0
2010,MDW,1930.0,8.5
2010,MIA,530.0,29.0
2010,MIA,600.0,16.0
2010,MIA,630.0,14.4
2010,MIA,700.0,13.571428571428571
2010,MIA,730.0,16.5
2010,MIA,800.0,14.833333333333334
2010,MIA,830.0,13.0
2010,MIA,900.0,11.0
2010,MIA,930.0,10.5
2010,MIA,1000.0,16.333333333333332
2010,MIA,1030.0,13.25
2010,MIA,1100.0,15.333333333333334
2010,MIA,1130.0,14.4
2010,MIA,1200.0,12.666666666666666
2010,MIA,1230.0,12.5
2010,MIA,1300.0,13.285714285714286
2010,MIA,1330.0,11.25
2010,MIA,1400.0,11.666666666666666
2010,MIA,1430.0,11.5
2010,MIA,1500.0,9.75
2010,MIA,1530.0,13.5
2010,MIA,1600.0,13.5
2010,MIA,1630.0,12.0
2010,MIA,1700.0,19.2
2010,MIA,1730.0,15.5
2010,MIA,1800.0,11.0
2010,MIA,1830.0,14.0
2010,MIA,1900.0,16.0
2010,MIA,1930.0,15.0
2010,MIA,2000.0,13.5
2010,MIA,2030.0,19.076923076923077
2010,MIA,2100.0,12.333333333333334
2010,MIA,2130.0,17.0
2010,MIA,2200.0,13.0
2010,MIA,2230.0,14.5
2010,MKE,500.0,11.0
2010,MKE,530.0,12.0
2010,MKE,600.0,13.0
2010,MKE,630.0,17.8
2010,MKE,700.0,10.0
2010,MKE,730.0,12.75
2010,MKE,800.0,13.75
2010,MKE,830.0,11.5
2010,MKE,900.0,13.142857142857142
2010,MKE,930.0,14.0
2010,MKE,1000.0,9.5
2010,MKE,1030.0,9.2
2010,MKE,1100.0,9.0
2010,MKE,1130.0,9.333333333333334
2010,MKE,1200.0,11.2
2010,MKE,1230.0,9.0
2010,MKE,1300.0,11.0
2010,MKE,1330.0,9.666666666666666
2010,MKE,1400.0,10.857142857142858
2010,MKE,1430.0,9.0
2010,MKE,1500.0,12.333333333333334
2010,MKE,1530.0,8.0
2010,MKE,1600.0,8.0
2010,MKE,1630.0,12.0
2010,MKE,1700.0,8.0
2010,MKE,1830.0,10.0
2010,MKE,1900.0,12.0
2010,MKE,1930.0,7.0
2010,MKE,2000.0,8.0
2010,MSP,530.0,23.0
2010,MSP,600.0,25.555555555555557
2010,MSP,630.0,21.714285714285715
2010,MSP,700.0,24.647058823529413
2010,MSP,730.0,23.375
2010,MSP,800.0,15.666666666666666
2010,MSP,830.0,25.2
2010,MSP,900.0,17.384615384615383
2010,MSP,930.0,15.2
2010,MSP,1000.0,19.066666666666666
2010,MSP,1030.0,13.0
2010,MSP,1100.0,13.9375
2010,MSP,1130.0,13.571428571428571
2010,MSP,1200.0,13.0
2010,MSP,1230.0,13.0
2010,MSP,1300.0,23.09090909090909
2010,MSP,1330.0,13.142857142857142
2010,MSP,1400.0,15.666666666666666
2010,MSP,1430.0,20.0
2010,MSP,1500.0,13.333333333333334
2010,MSP,1530.0,14.0
2010,MSP,1600.0,10.0
2010,MSP,1700.0,12.0
2010,MSP,1730.0,9.0
2010,MSP,1800.0,13.5
2010,MSP,1930.0,21.0
2010,MSY,500.0,9.0
2010,MSY,530.0,9.666666666666666
2010,MSY,600.0,12.75
2010,MSY,630.0,13.75
2010,MSY,700.0,11.428571428571429
2010,MSY,730.0,9.25
2010,MSY,800.0,9.25
2010,MSY,830.0,8.5
2010,MSY,900.0,10.333333333333334
2010,MSY,930.0,10.25
2010,MSY,1030.0,9.75
2010,MSY,1100.0,14.0
2010,MSY,1130.0,8.0
2010,MSY,1200.0,10.0
2010,MSY,1230.0,10.666666666666666
2010,MSY,1300.0,9.4
2010,MSY,1330.0,10.0
2010,MSY,1430.0,10.0
2010,MSY,1500.0,10.0
2010,MSY,1530.0,6.0
2010,MSY,1600.0,9.333333333333334
2010,MSY,1630.0,7.0
2010,MSY,1700.0,7.5
2010,MSY,1730.0,8.666666666666666
2010,OAK,600.0,12.0
2010,OAK,630.0,9.25
2010,OAK,700.0,9.666666666666666
2010,OAK,730.0,16.0
2010,OAK,800.0,10.0
2010,OAK,830.0,9.0
2010,OAK,900.0,10.666666666666666
2010,OAK,930.0,7.25
2010,OAK,1000.0,6.5
2010,OAK,1030.0,9.8
2010,OAK,1100.0,8.5
2010,OAK,1130.0,6.0
2010,OAK,1230.0,11.5
2010,OAK,1300.0,7.25
2010,OAK,1330.0,11.0
2010,OAK,1400.0,8.333333333333334
2010,OAK,1430.0,7.666666666666667
2010,OAK,1530.0,8.0
2010,OAK,1600.0,6.0
2010,OAK,1630.0,6.666666666666667
2010,OAK,1700.0,6.0
2010,OAK,1730.0,7.5
2010,OAK,1800.0,6.0
2010,OAK,2230.0,11.0
2010,ORD,500.0,18.0
2010,ORD,530.0,17.692307692307693
2010,ORD,600.0,13.75
2010,ORD,630.0,17.363636363636363
2010,ORD,700.0,17.8125
2010,ORD,730.0,16.5
2010,ORD,800.0,22.38888888888889
2010,ORD,830.0,20.77777777777778
2010,ORD,900.0,13.722222222222221
2010,ORD,930.0,13.133333333333333
2010,ORD,1000.0,15.578947368421053
2010,ORD,1030.0,16.470588235294116
2010,ORD,1100.0,14.333333333333334
2010,ORD,1130.0,14.545454545454545
2010,ORD,1200.0,17.875
2010,ORD,1230.0,12.857142857142858
2010,ORD,1300.0,14.68421052631579
2010,ORD,1330.0,14.222222222222221
2010,ORD,1400.0,11.625
2010,ORD,1430.0,11.75
2010,ORD,1500.0,11.647058823529411
2010,ORD,1530.0,11.818181818181818
2010,ORD,1600.0,17.0
2010,ORD,1630.0,14.88888888888889
2010,ORD,1700.0,11.5
2010,ORD,1730.0,13.125
2010,ORD,1800.0,13.0
2010,ORD,1830.0,9.0
2010,ORD,1900.0,10.0
2010,ORD,1930.0,14.0
2010,ORD,2000.0,19.0
2010,PDX,530.0,15.8
2010,PDX,600.0,13.333333333333334
2010,PDX,630.0,11.75
2010,PDX,700.0,10.6
2010,PDX,730.0,16.4
2010,PDX,800.0,11.666666666666666
2010,PDX,830.0,11.0
2010,PDX,900.0,10.0
2010,PDX,930.0,12.333333333333334
2010,PDX,1000.0,10.0
2010,PDX,1030.0,10.0
2010,PDX,1100.0,10.75
2010,PDX,1130.0,10.2
2010,PDX,1200.0,7.333333333333333
2010,PDX,1230.0,7.0
2010,PDX,1300.0,8.333333333333334
2010,PDX,1330.0,8.0
2010,PDX,1500.0,8.0
2010,PDX,1530.0,11.0
2010,PDX,1600.0,7.0
2010,PDX,1730.0,7.333333333333333
2010,PDX,2100.0,15.0
2010,PDX,2230.0,12.0
2010,PHL,500.0,11.0
2010,PHL,530.0,14.166666666666666
2010,PHL,600.0,14.166666666666666
2010,PHL,630.0,15.125
2010,PHL,700.0,14.11111111111111
2010,PHL,730.0,23.88888888888889
2010,PHL,800.0,28.625
2010,PHL,830.0,18.0
2010,PHL,900.0,14.2
2010,PHL,930.0,20.75
2010,PHL,1000.0,39.18181818181818
2010,PHL,1030.0,32.25
2010,PHL,1100.0,40.7
2010,PHL,1130.0,54.142857142857146
2010,PHL,1200.0,17.75
2010,PHL,1230.0,29.0
2010,PHL,1300.0,17.333333333333332
2010,PHL,1330.0,11.0
2010,PHL,1400.0,10.75
2010,PHL,1430.0,12.0
2010,PHL,1500.0,8.5
2010,PHL,1530.0,24.0
2010,PHL,1600.0,12.0
2010,PHL,1630.0,9.5
2010,PHL,1700.0,9.0
2010,PHL,1730.0,10.0
2010,PHL,1800.0,11.5
2010,PHL,2000.0,10.0
2010,PHX,0.0,11.0
2010,PHX,30.0,13.8
2010,PHX,100.0,8.75
2010,PHX,200.0,10.0
2010,PHX,530.0,11.0
2010,PHX,600.0,9.2
2010,PHX,630.0,8.818181818181818
2010,PHX,700.0,10.571428571428571
2010,PHX,730.0,10.583333333333334
2010,PHX,800.0,11.625
2010,PHX,830.0,12.76923076923077
2010,PHX,900.0,8.333333333333334
2010,PHX,930.0,18.535714285714285
2010,PHX,1000.0,20.875
2010,PHX,1030.0,7.538461538461538
2010,PHX,1100.0,12.142857142857142
2010,PHX,1130.0,10.0
2010,PHX,1200.0,15.4
2010,PHX,1230.0,7.6
2010,PHX,1300.0,12.923076923076923
2010,PHX,1330.0,10.666666666666666
2010,PHX,1400.0,10.4
2010,PHX,1430.0,12.2
2010,PHX,1500.0,10.4
2010,PHX,1530.0,8.5
2010,PHX,1600.0,9.666666666666666
2010,PHX,1630.0,9.0
2010,PHX,1730.0,8.0
2010,PHX,1800.0,8.0
2010,PHX,1830.0,9.0
2010,PHX,1930.0,7.0
2010,PHX,2000.0,10.0
2010,PHX,2030.0,7.0
2010,PHX,2330.0,9.0
2010,PIT,530.0,15.0
2010,PIT,600.0,11.8
2010,PIT,630.0,19.166666666666668
2010,PIT,700.0,11.857142857142858
2010,PIT,730.0,12.333333333333334
2010,PIT,800.0,11.25
2010,PIT,830.0,9.5
2010,PIT,900.0,10.0
2010,PIT,930.0,13.0
2010,PIT,1000.0,13.5
2010,PIT,1030.0,11.333333333333334
2010,PIT,1100.0,11.75
2010,PIT,1130.0,11.5
2010,PIT,1200.0,14.0
2010,PIT,1230.0,22.0
2010,PIT,1300.0,10.0
2010,PIT,1330.0,13.333333333333334
2010,PIT,1400.0,6.0
2010,PIT,1430.0,9.666666666666666
2010,PIT,1530.0,13.0
2010,PIT,1700.0,13.0
2010,PIT,1800.0,9.0
2010,PIT,1900.0,8.0
2010,RDU,530.0,18.6
2010,RDU,600.0,14.3
2010,RDU,630.0,22.0
2010,RDU,700.0,14.0
2010,RDU,730.0,9.0
2010,RDU,800.0,10.4
2010,RDU,830.0,10.5
2010,RDU,900.0,11.0
2010,RDU,930.0,24.0
2010,RDU,1000.0,16.0
2010,RDU,1030.0,10.666666666666666
2010,RDU,1100.0,11.5
2010,RDU,1130.0,12.25
2010,RDU,1200.0,9.0
2010,RDU,1230.0,11.5
2010,RDU,1300.0,14.0
2010,RDU,1330.0,18.333333333333332
2010,RDU,1400.0,8.5
2010,RDU,1430.0,8.5
2010,RDU,1530.0,5.0
2010,RDU,1600.0,8.333333333333334
2010,RDU,1630.0,10.0
2010,RDU,1700.0,14.0
2010,RDU,1800.0,8.0
2010,RDU,1930.0,13.5
2010,SAN,600.0,22.4
2010,SAN,630.0,19.363636363636363
2010,SAN,700.0,10.0
2010,SAN,730.0,10.88888888888889
2010,SAN,800.0,10.4
2010,SAN,830.0,9.25
2010,SAN,900.0,11.166666666666666
2010,SAN,930.0,11.6
2010,SAN,1000.0,11.285714285714286
2010,SAN,1030.0,9.666666666666666
2010,SAN,1100.0,9.0
2010,SAN,1130.0,11.5
2010,SAN,1200.0,9.4
2010,SAN,1230.0,9.166666666666666
2010,SAN,1300.0,12.0
2010,SAN,1330.0,10.5
2010,SAN,1400.0,14.5
2010,SAN,1430.0,8.75
2010,SAN,1500.0,8.0
2010,SAN,1530.0,7.4
2010,SAN,1600.0,9.5
2010,SAN,1630.0,9.8
2010,SAN,1700.0,9.0
2010,SAN,1730.0,7.0
2010,SAN,1800.0,10.0
2010,SAN,1830.0,6.0
2010,SAN,1900.0,9.0
2010,SAN,1930.0,9.0
2010,SAN,2030.0,9.5
2010,SAN,2200.0,12.5
2010,SAN,2230.0,11.0
2010,SAT,500.0,13.0
2010,SAT,530.0,12.166666666666666
2010,SAT,600.0,10.25
2010,SAT,630.0,11.666666666666666
2010,SAT,700.0,12.0
2010,SAT,730.0,9.4
2010,SAT,800.0,10.666666666666666
2010,SAT,830.0,12.25
2010,SAT,900.0,13.5
2010,SAT,930.0,7.5
2010,SAT,1000.0,9.0
2010,SAT,1030.0,12.0
2010,SAT,1130.0,11.285714285714286
2010,SAT,1200.0,9.666666666666666
2010,SAT,1230.0,9.5
2010,SAT,1300.0,9.0
2010,SAT,1330.0,8.666666666666666
2010,SAT,1400.0,9.0
2010,SAT,1500.0,7.5
2010,SAT,1530.0,5.0
2010,SAT,1600.0,11.0
2010,SAT,1630.0,7.333333333333333
2010,SAT,1730.0,5.0
2010,SAT,1830.0,10.0
2010,SAT,1900.0,7.0
2010,SEA,30.0,22.0
2010,SEA,530.0,30.833333333333332
2010,SEA,600.0,33.0
2010,SEA,630.0,29.3
2010,SEA,700.0,34.416666666666664
2010,SEA,730.0,25.875
2010,SEA,800.0,30.0
2010,SEA,830.0,33.0
2010,SEA,900.0,33.333333333333336
2010,SEA,930.0,15.6
2010,SEA,1000.0,23.333333333333332
2010,SEA,1030.0,19.125
2010,SEA,1100.0,28.142857142857142
2010,SEA,1130.0,19.428571428571427
2010,SEA,1200.0,16.857142857142858
2010,SEA,1230.0,25.0
2010,SEA,1300.0,21.75
2010,SEA,1330.0,20.0
2010,SEA,1400.0,18.333333333333332
2010,SEA,1430.0,13.0
2010,SEA,1500.0,12.5
2010,SEA,1530.0,16.5
2010,SEA,1600.0,7.5
2010,SEA,1630.0,10.0
2010,SEA,1700.0,18.0
2010,SEA,1730.0,21.666666666666668
2010,SEA,1800.0,23.0
2010,SEA,1830.0,21.0
2010,SEA,1900.0,12.0
2010,SEA,1930.0,19.5
2010,SEA,2000.0,10.0
2010,SEA,2130.0,17.0
2010,SEA,2200.0,33.0
2010,SEA,2300.0,11.5
2010,SFO,0.0,12.5
2010,SFO,30.0,14.0
2010,SFO,530.0,15.444444444444445
2010,SFO,600.0,14.1
2010,SFO,630.0,16.2
2010,SFO,700.0,18.444444444444443
2010,SFO,730.0,13.333333333333334
2010,SFO,800.0,16.77777777777778
2010,SFO,830.0,16.266666666666666
2010,SFO,900.0,14.75
2010,SFO,930.0,12.5
2010,SFO,1000.0,12.2
2010,SFO,1030.0,15.555555555555555
2010,SFO,1100.0,11.714285714285714
2010,SFO,1130.0,13.583333333333334
2010,SFO,1200.0,11.166666666666666
2010,SFO,1230.0,14.833333333333334
2010,SFO,1300.0,18.0
2010,SFO,1330.0,12.2
2010,SFO,1400.0,12.0
2010,SFO,1430.0,10.0
2010,SFO,1500.0,10.0
2010,SFO,1530.0,12.0
2010,SFO,1600.0,10.666666666666666
2010,SFO,1630.0,8.333333333333334
2010,SFO,1700.0,8.5
2010,SFO,1730.0,19.0
2010,SFO,1800.0,14.0
2010,SFO,1830.0,13.0
2010,SFO,1900.0,15.0
2010,SFO,1930.0,14.0
2010,SFO,2000.0,15.5
2010,SFO,2030.0,12.333333333333334
2010,SFO,2100.0,10.0
2010,SFO,2200.0,14.285714285714286
2010,SFO,2230.0,14.125
2010,SFO,2300.0,13.0
2010,SFO,2330.0,11.0
2010,SJC,600.0,21.0
2010,SJC,630.0,14.8
2010,SJC,700.0,13.0
2010,SJC,730.0,10.0
2010,SJC,800.0,46.2
2010,SJC,830.0,8.8
2010,SJC,900.0,12.8
2010,SJC,930.0,12.0
2010,SJC,1000.0,10.8
2010,SJC,1030.0,9.333333333333334
2010,SJC,1100.0,8.75
2010,SJC,1130.0,12.0
2010,SJC,1200.0,8.666666666666666
2010,SJC,1230.0,9.333333333333334
2010,SJC,1300.0,5.0
2010,SJC,1330.0,6.666666666666667
2010,SJC,1400.0,21.0
2010,SJC,1430.0,9.0
2010,SJC,1500.0,7.0
2010,SJC,1530.0,10.0
2010,SJC,1600.0,9.0
2010,SJC,1630.0,12.0
2010,SJC,1700.0,10.0
2010,SJC,1800.0,10.0
2010,SJC,1930.0,12.0
2010,SJC,2030.0,14.0
2010,SJC,2200.0,14.0
2010,SLC,30.0,16.0
2010,SLC,530.0,31.0
2010,SLC,600.0,27.0
2010,SLC,630.0,24.666666666666668
2010,SLC,700.0,24.666666666666668
2010,SLC,730.0,24.8
2010,SLC,800.0,21.0
2010,SLC,830.0,22.105263157894736
2010,SLC,900.0,13.333333333333334
2010,SLC,930.0,18.0
2010,SLC,1000.0,23.25
2010,SLC,1030.0,25.857142857142858
2010,SLC,1100.0,18.9
2010,SLC,1130.0,19.75
2010,SLC,1200.0,11.666666666666666
2010,SLC,1230.0,13.75
2010,SLC,1300.0,12.0
2010,SLC,1330.0,13.125
2010,SLC,1400.0,17.666666666666668
2010,SLC,1430.0,13.666666666666666
2010,SLC,1500.0,14.0
2010,SLC,1530.0,13.0
2010,SLC,2300.0,12.0
2010,SMF,530.0,18.5
2010,SMF,600.0,19.11111111111111
2010,SMF,630.0,27.0
2010,SMF,700.0,18.333333333333332
2010,SMF,730.0,12.0
2010,SMF,800.0,17.5
2010,SMF,830.0,9.2
2010,SMF,900.0,10.0
2010,SMF,930.0,10.5
2010,SMF,1000.0,8.0
2010,SMF,1030.0,8.0
2010,SMF,1100.0,11.5
2010,SMF,1130.0,9.333333333333334
2010,SMF,1200.0,8.5
2010,SMF,1230.0,8.5
2010,SMF,1300.0,6.75
2010,SMF,1330.0,8.0
2010,SMF,1400.0,9.6
2010,SMF,1430.0,7.0
2010,SMF,1530.0,7.0
2010,SMF,1600.0,9.0
2010,SMF,1700.0,6.0
2010,SMF,2030.0,6.0
2010,SMF,2330.0,9.0
2010,SNA,630.0,24.0
2010,SNA,700.0,9.333333333333334
2010,SNA,730.0,13.75
2010,SNA,800.0,9.8
2010,SNA,830.0,11.75
2010,SNA,900.0,11.0
2010,SNA,930.0,12.4
2010,SNA,1000.0,13.4
2010,SNA,1030.0,9.5
2010,SNA,1100.0,10.4
2010,SNA,1130.0,14.5
2010,SNA,1200.0,9.666666666666666
2010,SNA,1230.0,8.25
2010,SNA,1300.0,14.0
2010,SNA,1330.0,8.0
2010,SNA,1400.0,12.0
2010,SNA,1430.0,9.5
2010,SNA,1500.0,12.5
2010,SNA,1530.0,13.666666666666666
2010,SNA,1600.0,10.0
2010,SNA,1630.0,8.0
2010,SNA,1700.0,9.0
2010,SNA,1730.0,16.0
2010,SNA,1830.0,7.0
2010,SNA,2000.0,16.0
2010,STL,530.0,16.0
2010,STL,600.0,12.0
2010,STL,630.0,10.5
2010,STL,700.0,13.2
2010,STL,730.0,12.2
2010,STL,800.0,12.333333333333334
2010,STL,830.0,10.571428571428571
2010,STL,900.0,9.5
2010,STL,930.0,7.25
2010,STL,1000.0,10.285714285714286
2010,STL,1030.0,11.333333333333334
2010,STL,1100.0,8.666666666666666
2010,STL,1130.0,11.4
2010,STL,1200.0,9.0
2010,STL,1230.0,6.0
2010,STL,1300.0,19.0
2010,STL,1330.0,17.75
2010,STL,1400.0,20.0
2010,STL,1430.0,9.0
2010,STL,1500.0,6.0
2010,STL,1530.0,5.0
2010,STL,1630.0,5.0
2010,STL,1700.0,7.333333333333333
2010,STL,1730.0,12.75
2010,STL,1800.0,7.0
2010,STL,1900.0,8.0
2010,TPA,500.0,10.0
2010,TPA,530.0,13.0
2010,TPA,600.0,13.857142857142858
2010,TPA,630.0,12.0
2010,TPA,700.0,12.692307692307692
2010,TPA,730.0,12.25
2010,TPA,800.0,12.222222222222221
2010,TPA,830.0,10.0
2010,TPA,930.0,9.666666666666666
2010,TPA,1000.0,16.75
2010,TPA,1030.0,12.75
2010,TPA,1100.0,11.0
2010,TPA,1130.0,9.5
2010,TPA,1200.0,12.5
2010,TPA,1230.0,14.666666666666666
2010,TPA,1300.0,11.2
2010,TPA,1330.0,10.5
2010,TPA,1400.0,8.8
2010,TPA,1500.0,11.0
2010,TPA,1600.0,8.75
2010,TPA,1630.0,12.0
2010,TPA,1730.0,9.5
2010,TPA,1800.0,11.5
2010,TPA,1830.0,9.5
2010,TPA,1930.0,10.5
2010,TPA,2030.0,12.0
2011,ATL,530.0,10.0
2011,ATL,600.0,12.0
2011,ATL,630.0,13.0
2011,ATL,700.0,13.571428571428571
2011,ATL,730.0,11.2
2011,ATL,800.0,15.454545454545455
2011,ATL,830.0,14.428571428571429
2011,ATL,900.0,11.5
2011,ATL,930.0,13.352941176470589
2011,ATL,1000.0,12.375
2011,ATL,1030.0,16.058823529411764
2011,ATL,1100.0,17.5
2011,ATL,1130.0,9.142857142857142
2011,ATL,1200.0,13.777777777777779
2011,ATL,1230.0,13.777777777777779
2011,ATL,1300.0,11.666666666666666
2011,ATL,1330.0,17.73913043478261
2011,ATL,1400.0,10.833333333333334
2011,ATL,1430.0,13.904761904761905
2011,ATL,1500.0,13.0
2011,ATL,1530.0,12.846153846153847
2011,ATL,1600.0,14.052631578947368
2011,ATL,1630.0,12.071428571428571
2011,ATL,1700.0,11.538461538461538
2011,ATL,1730.0,15.421052631578947
2011,ATL,1800.0,13.0
2011,ATL,1830.0,11.375
2011,ATL,1900.0,19.304347826086957
2011,ATL,1930.0,13.75
2011,ATL,2000.0,12.0
2011,ATL,2030.0,15.4
2011,ATL,2100.0,15.0
2011,ATL,2130.0,14.153846153846153
2011,ATL,2200.0,13.814814814814815
2011,ATL,2230.0,17.333333333333332
2011,AUS,530.0,11.25
2011,AUS,600.0,8.5
2011,AUS,630.0,10.8
2011,AUS,730.0,11.0
2011,AUS,800.0,12.2
2011,AUS,830.0,11.0
2011,AUS,900.0,9.5
2011,AUS,930.0,9.0
2011,AUS,1000.0,11.0
2011,AUS,1030.0,13.25
2011,AUS,1100.0,8.4
2011,AUS,1130.0,14.333333333333334
2011,AUS,1200.0,12.0
2011,AUS,1230.0,11.666666666666666
2011,AUS,1300.0,9.0
2011,AUS,1330.0,11.0
2011,AUS,1400.0,11.5
2011,AUS,1430.0,8.333333333333334
2011,AUS,1500.0,9.0
2011,AUS,1530.0,9.666666666666666
2011,AUS,1600.0,12.0
2011,AUS,1630.0,10.75
2011,AUS,1700.0,11.25
2011,AUS,1730.0,12.5
2011,AUS,1800.0,14.0
2011,AUS,1830.0,14.666666666666666
2011,AUS,1900.0,7.5
2011,BNA,500.0,12.0
2011,BNA,530.0,11.75
2011,BNA,600.0,12.0
2011,BNA,630.0,14.666666666666666
2011,BNA,700.0,7.5
2011,BNA,730.0,22.5
2011,BNA,800.0,12.0
2011,BNA,830.0,10.75
2011,BNA,900.0,8.75
2011,BNA,930.0,11.0
2011,BNA,1000.0,9.4
2011,BNA,1030.0,8.166666666666666
2011,BNA,1100.0,8.333333333333334
2011,BNA,1130.0,10.0
2011,BNA,1200.0,8.666666666666666
2011,BNA,1230.0,10.8
2011,BNA,1300.0,10.0
2011,BNA,1330.0,10.0
2011,BNA,1400.0,9.333333333333334
2011,BNA,1430.0,8.333333333333334
2011,BNA,1500.0,7.0
2011,BNA,1530.0,8.8
2011,BNA,1600.0,14.0
2011,BNA,1630.0,9.8
2011,BNA,1700.0,9.2
2011,BNA,1730.0,9.0
2011,BNA,1800.0,9.6
2011,BNA,1830.0,12.0
2011,BNA,1900.0,8.5
2011,BNA,1930.0,9.333333333333334
2011,BNA,2000.0,8.5
2011,BNA,2030.0,7.5
2011,BOS,530.0,20.857142857142858
2011,BOS,600.0,14.0
2011,BOS,630.0,17.857142857142858
2011,BOS,700.0,18.571428571428573
2011,BOS,730.0,16.142857142857142
2011,BOS,800.0,13.8
2011,BOS,830.0,17.75
2011,BOS,900.0,13.333333333333334
2011,BOS,930.0,13.125
2011,BOS,1000.0,13.666666666666666
2011,BOS,1030.0,13.166666666666666
2011,BOS,1100.0,13.75
2011,BOS,1130.0,12.857142857142858
2011,BOS,1200.0,13.75
2011,BOS,1230.0,12.8
2011,BOS,1300.0,13.166666666666666
2011,BOS,1330.0,14.333333333333334
2011,BOS,1400.0,10.5
2011,BOS,1430.0,14.272727272727273
2011,BOS,1500.0,12.333333333333334
2011,BOS,1530.0,14.5
2011,BOS,1600.0,13.0
2011,BOS,1630.0,15.571428571428571
2011,BOS,1700.0,15.428571428571429
2011,BOS,1730.0,12.8
2011,BOS,1800.0,17.3
2011,BOS,1830.0,20.2
2011,BOS,1900.0,19.166666666666668
2011,BOS,1930.0,13.0
2011,BOS,2000.0,12.25
2011,BOS,2030.0,11.5
2011,BOS,2100.0,13.0
2011,BWI,530.0,15.5
2011,BWI,600.0,12.6
2011,BWI,630.0,10.0
2011,BWI,700.0,11.666666666666666
2011,BWI,730.0,9.666666666666666
2011,BWI,800.0,9.833333333333334
2011,BWI,830.0,14.5
2011,BWI,900.0,9.0
2011,BWI,930.0,9.166666666666666
2011,BWI,1000.0,9.25
2011,BWI,1030.0,8.75
2011,BWI,1100.0,9.857142857142858
2011,BWI,1130.0,9.333333333333334
2011,BWI,1200.0,10.5
2011,BWI,1230.0,10.666666666666666
2011,BWI,1300.0,9.0
2011,BWI,1330.0,10.0
2011,BWI,1400.0,10.75
2011,BWI,1430.0,11.6
2011,BWI,1500.0,9.5
2011,BWI,1530.0,10.88888888888889
2011,BWI,1600.0,10.0
2011,BWI,1630.0,11.0
2011,BWI,1700.0,12.428571428571429
2011,BWI,1730.0,11.1
2011,BWI,1800.0,9.0
2011,BWI,1830.0,10.5
2011,BWI,1900.0,12.0
2011,BWI,1930.0,10.6
2011,BWI,2000.0,11.2
2011,BWI,2030.0,14.0
2011,BWI,2100.0,11.0
2011,BWI,2130.0,13.0
2011,CLE,530.0,17.0
2011,CLE,600.0,13.0
2011,CLE,630.0,12.5
2011,CLE,700.0,12.0
2011,CLE,800.0,19.0
2011,CLE,830.0,13.333333333333334
2011,CLE,900.0,10.0
2011,CLE,930.0,9.5
2011,CLE,1000.0,9.0
2011,CLE,1030.0,12.0
2011,CLE,1200.0,12.333333333333334
2011,CLE,1230.0,9.25
2011,CLE,1300.0,11.0
2011,CLE,1330.0,8.5
2011,CLE,1400.0,13.0
2011,CLE,1430.0,19.5
2011,CLE,1500.0,8.666666666666666
2011,CLE,1530.0,7.0
2011,CLE,1600.0,12.333333333333334
2011,CLE,1630.0,9.0
2011,CLE,1700.0,7.0
2011,CLE,1730.0,9.0
2011,CLE,1830.0,11.5
2011,CLE,1930.0,8.5
2011,CLT,600.0,21.333333333333332
2011,CLT,630.0,12.0
2011,CLT,700.0,21.5
2011,CLT,730.0,17.0
2011,CLT,800.0,10.5
2011,CLT,830.0,17.0
2011,CLT,900.0,14.133333333333333
2011,CLT,930.0,18.3125
2011,CLT,1000.0,12.0
2011,CLT,1030.0,13.333333333333334
2011,CLT,1100.0,13.923076923076923
2011,CLT,1130.0,18.0
2011,CLT,1200.0,18.333333333333332
2011,CLT,1230.0,12.8
2011,CLT,1300.0,18.933333333333334
2011,CLT,1400.0,11.818181818181818
2011,CLT,1430.0,17.58823529411765
2011,CLT,1500.0,11.0
2011,CLT,1530.0,13.0
2011,CLT,1600.0,14.058823529411764
2011,CLT,1630.0,19.75
2011,CLT,1700.0,12.0
2011,CLT,1730.0,14.23076923076923
2011,CLT,1800.0,17.764705882352942
2011,CLT,1830.0,13.333333333333334
2011,CLT,1900.0,11.75
2011,CLT,1930.0,10.0
2011,CLT,2000.0,15.529411764705882
2011,CLT,2030.0,15.333333333333334
2011,CLT,2100.0,15.0
2011,CLT,2200.0,15.35
2011,CLT,2230.0,18.5
2011,CMH,530.0,13.333333333333334
2011,CMH,600.0,9.5
2011,CMH,630.0,9.0
2011,CMH,700.0,21.0
2011,CMH,730.0,8.0
2011,CMH,800.0,16.666666666666668
2011,CMH,830.0,12.5
2011,CMH,930.0,8.0
2011,CMH,1000.0,10.0
2011,CMH,1030.0,9.0
2011,CMH,1100.0,8.333333333333334
2011,CMH,1200.0,10.0
2011,CMH,1230.0,25.0
2011,CMH,1300.0,6.333333333333333
2011,CMH,1330.0,8.5
2011,CMH,1400.0,11.25
2011,CMH,1430.0,7.5
2011,CMH,1530.0,8.25
2011,CMH,1600.0,13.0
2011,CMH,1630.0,8.0
2011,CMH,1700.0,10.0
2011,CMH,1730.0,8.5
2011,CMH,1800.0,7.0
2011,CMH,1830.0,7.333333333333333
2011,CMH,1900.0,9.0
2011,CMH,1930.0,7.333333333333333
2011,DAL,630.0,8.0
2011,DAL,700.0,8.0
2011,DAL,730.0,6.0
2011,DAL,800.0,12.0
2011,DAL,830.0,8.0
2011,DAL,900.0,7.5
2011,DAL,930.0,7.5
2011,DAL,1000.0,8.0
